,Unnamed: 0,id,SCaCodigo,SCaTipo,SCaNombre,SHAPE_Leng,SHAPE_Area,areakm,count_hurtos,count_accidentes,count_alojamiento,count_sitp,count_restaurantes,count_parques,count_sitios,hurtos,accidentes,alojamiento,sitp,restaurantes,parques,sitios,c1_index,cluster
299,299,209104,209104,2,SAN JUAN URBANO,0.007317361781529999,1.79869192811e-06,0.02234466915968484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.75340372477927,2.8143992420302952,3
300,300,1428,1428,0,CERROS DE ORIENTE,0.0502631244742,6.77969106348e-05,0.8428041751207822,182.0,12.0,0.0,4.0,0.0,0.0,11.0,215.9457740867475,14.238182906818516,0.0,4.7460609689395055,0.0,0.0,13.05166766458364,2.127668940429494,3
301,301,102111,102111,1,LOS ARRAYANES,0.24683453092500002,0.00165320297388,20.54558340155525,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0973445222221631,0.00612168744175731,3
302,302,103203,103203,1,EL TABACO,0.33703589174599996,0.00264020455826,32.808312363096775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
303,303,204106,204106,2,NUEVA ESPERANZA,0.0163900889297,1.62952896336e-05,0.20256938190868168,17.0,7.0,0.0,7.0,0.0,1.0,1.0,83.92186341203136,34.556061404954086,0.0,34.556061404954086,0.0,4.936580200707727,4.936580200707727,5.897071032284358,4
304,304,204107,204107,2,EL MIRADOR II,0.007137082738710001,2.50948464513e-06,0.031195812812709337,10.0,0.0,0.0,2.0,0.0,0.0,0.0,320.5558406199292,0.0,0.0,64.11116812398585,0.0,0.0,0.0,6.836932512187606,5
305,305,4634,4634,0,CANAVERALEJO,0.032202000173,2.9288487031999997e-05,0.36413776505772333,136.0,14.0,0.0,1.0,0.0,0.0,3.0,373.48501872207953,38.44698722139054,0.0,2.746213372956467,0.0,0.0,8.238640118869402,2.3785797299639526,3
306,306,9115,9115,0,IBERIA,0.0350963838708,5.05551490642e-05,0.6286195266670178,392.0,383.0,0.0,19.0,0.0,0.0,35.0,623.5886468217267,609.2715605426565,0.0,30.224959922481652,0.0,0.0,55.67755775193989,12.04625224422894,0
307,307,5661,5661,0,LUIS CARLOS GALAN,0.017937865033400002,8.42844522006e-06,0.1048003394283896,126.0,40.0,0.0,1.0,0.0,0.0,0.0,1202.28618234673,381.678153125946,0.0,9.54195382814865,0.0,0.0,0.0,7.556823430700176,0
308,308,8202,8202,0,EMAUS,0.0149395150103,1.01781479981e-05,0.12654493061617955,315.0,165.0,5.0,3.0,18.0,0.0,10.0,2489.2344439732565,1303.8847087478962,39.51165784084534,23.706994704507203,142.2419682270432,0.0,79.02331568169068,64.74214872420148,2
309,309,5654,5654,0,GRAN GRANADA,0.0210340085113,1.45765972933e-05,0.18123934878051695,125.0,15.0,0.0,5.0,0.0,0.0,7.0,689.6957026223732,82.76348431468479,0.0,27.58782810489493,0.0,0.0,38.6229593468529,7.914112122265833,0
310,310,4528,4528,0,PASO ANCHO,0.023194028260300002,2.03452353721e-05,0.2529375790336145,113.0,53.0,0.0,8.0,0.0,1.0,9.0,446.7505399226688,209.53786385753492,0.0,31.628356808684515,0.0,3.9535446010855644,35.58190140977008,9.538524724822702,4
311,311,5304,5304,0,LA CASTELLANA,0.0356274459086,5.89920030021e-05,0.7334793010725573,1134.0,430.0,4.0,15.0,9.0,0.0,33.0,1546.0558987032987,586.2469457164184,5.453459960152729,20.450474850572736,12.27028491034364,0.0,44.99104467126001,17.853512290431162,1
312,312,4544,4544,0,LAS DELICIAS,0.0372190179109,6.72104205259e-05,0.8355631123894559,706.0,588.0,1.0,17.0,0.0,0.0,23.0,844.9391668105777,703.7170397799146,1.196797686700535,20.345560673909095,0.0,0.0,27.526346794112307,11.084227263287831,0
313,313,2507,2507,0,ABRAHAM LINCOLN,0.018738272496099998,1.56285824022e-05,0.19428416514806746,167.0,154.0,0.0,8.0,0.0,0.0,10.0,859.5656772785692,792.6533790473034,0.0,41.176798911548225,0.0,0.0,51.47099863943529,14.697022279533753,5
314,314,2632,2632,0,LA REQUILINA,0.0351368115355,2.98975731296e-05,0.371626532984012,14.0,5.0,0.0,2.0,0.0,0.0,1.0,37.67222939542453,13.454367641223046,0.0,5.3817470564892185,0.0,0.0,2.6908735282446092,0.8618885232480673,3
315,315,6505,6505,0,PIO XII,0.025162882884200002,3.30765501423e-05,0.4112305308202548,263.0,104.0,0.0,9.0,0.0,0.0,12.0,639.5439547628213,252.89951062864415,0.0,21.885534573632665,0.0,0.0,29.180712764843555,7.6248981421724915,0
316,316,2304,2304,0,SANTIAGO PEREZ,0.0156945087203,1.00001442692e-05,0.12432028170676597,197.0,120.0,0.0,3.0,0.0,0.0,7.0,1584.616743908798,965.2487780155114,0.0,24.13121945038779,0.0,0.0,56.306178717571505,17.216268187557304,1
317,317,105318,105318,1,SAN BERNARDINO XVIII,0.041318236419,3.69024943073e-05,0.4587868805566262,45.0,2.0,0.0,0.0,0.0,0.0,0.0,98.08475766657375,4.359322562958834,0.0,0.0,0.0,0.0,0.0,0.3916471720170001,3
318,318,2613,2613,0,EL PROGRESO USME,0.0261162630744,1.84909733241e-05,0.2298483465969361,126.0,44.0,0.0,7.0,0.0,0.0,8.0,548.1875413311309,191.43056998864887,0.0,30.45486340728505,0.0,0.0,34.80555817975434,8.032503857350463,0
319,319,8425,8425,0,GINEBRA II,0.014277539278899999,4.33110625295e-06,0.05385271475270993,11.0,5.0,0.0,2.0,0.0,0.0,1.0,204.260826042135,92.84583001915227,0.0,37.13833200766091,0.0,0.0,18.569166003830453,5.739736216920536,5
320,320,2541,2541,0,GRANADA SUR,0.012570464785500002,7.711964472030001e-06,0.09586478677569027,36.0,21.0,0.0,1.0,0.0,0.0,4.0,375.5289216282804,219.0585376164969,0.0,10.431358934118899,0.0,0.0,41.725435736475596,6.222830998649871,3
321,321,5636,5636,0,ENGATIVA ZONA URBANA,0.027541246277900003,2.94690525712e-05,0.3664209433092114,156.0,81.0,0.0,18.0,0.0,0.0,20.0,425.7398569828919,221.05723343342464,0.0,49.12382965187214,0.0,0.0,54.582032946524606,10.63443048296556,5
322,322,6533,6533,0,EL TINTAL III,0.00609585552888,1.1906168322e-06,0.014802978725896919,3.0,1.0,0.0,0.0,0.0,0.0,0.0,202.6619138992398,67.5539712997466,0.0,0.0,0.0,0.0,0.0,1.1510899555604481,3
323,323,6418,6418,0,PUENTE GRANDE,0.030493815301700002,3.74212047966e-05,0.4652853404914349,141.0,252.0,0.0,5.0,0.0,0.0,10.0,303.03985045193053,541.6031369779183,0.0,10.74609398765711,0.0,0.0,21.49218797531422,6.590915447237735,3
324,324,6503,6503,0,VISION DE ORIENTE,0.012481861532600001,8.47173505123e-06,0.10532882578981956,61.0,90.0,0.0,5.0,0.0,0.0,6.0,579.1387072112968,854.4669450658478,0.0,47.47038583699155,0.0,0.0,56.964463004389856,14.91016064892575,5
325,325,2520,2520,0,LAS MANAS,0.0187949827638,4.92862870885e-06,0.061270269626026275,17.0,15.0,0.0,4.0,0.0,0.0,4.0,277.45920009431086,244.81694125968605,0.0,65.28451766924961,0.0,0.0,65.28451766924961,12.314353380353486,5
326,326,2565,2565,0,PARAISO QUIBA,0.023044378921500002,2.10697321976e-05,0.2619227540657846,53.0,14.0,0.0,0.0,0.0,0.0,7.0,202.34973547463733,53.45087352160231,0.0,0.0,0.0,0.0,26.725436760801156,2.748250061894097,3
327,327,1419,1419,0,CALLEJON SANTA BARBARA,0.0212008412563,1.35097362046e-05,0.16794405560306838,99.0,12.0,0.0,1.0,0.0,0.0,13.0,589.4820131888683,71.45236523501435,0.0,5.954363769584529,0.0,0.0,77.40672900459887,8.009713082332683,3
328,328,6405,6405,0,FERROCAJA FONTIBON,0.0620177997262,9.79086617341e-05,1.2173328976586375,694.0,333.0,0.0,6.0,0.0,0.0,37.0,570.0987801568559,273.54883831733866,0.0,4.928807897609706,0.0,0.0,30.394315368593183,6.070763758868394,3
329,329,205308,205308,2,CANAVERALEJO RURAL,0.0302908913796,1.67702876088e-05,0.20850224017824454,11.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75722692761628,0.0,0.0,0.0,0.0,0.0,0.0,0.19696499989661762,3
330,330,4101,4101,0,RICAURTE,0.030746309437299998,5.48935664147e-05,0.6824491277531683,2062.0,871.0,1.0,10.0,0.0,0.0,16.0,3021.470635897412,1276.2856080827576,1.4653106866621786,14.653106866621787,0.0,0.0,23.444970986594857,21.863287054896116,1
331,331,1431,1431,0,LA RESURRECCION I,0.0124548451858,7.33669898928e-06,0.09120607790194007,93.0,11.0,0.0,5.0,0.0,0.0,5.0,1019.6688876369474,120.60599746243463,0.0,54.82090793747029,0.0,0.0,54.82090793747029,12.781474990761662,5
332,332,9240,9240,0,POTRERILLO,0.0103988880906,6.46628629817e-06,0.08040499645730763,56.0,13.0,0.0,0.0,0.0,0.0,8.0,696.4741305564777,161.68149459346805,0.0,0.0,0.0,0.0,99.4963043652111,9.801343853667403,3
333,333,1321,1321,0,SAN MARTIN SUR,0.032673778949799996,3.40301419411e-05,0.4230364199349782,109.0,174.0,0.0,5.0,0.0,0.0,5.0,257.661030737622,411.3121041132682,0.0,11.819313336588166,0.0,0.0,11.819313336588166,5.14680940346528,3
334,334,2508,2508,0,TUNJUELITO,0.024636019229299998,3.49880805115e-05,0.4349510682116762,392.0,361.0,0.0,12.0,0.0,0.0,19.0,901.2508041691409,829.9784191455609,0.0,27.589310331708393,0.0,0.0,43.683074691871624,13.385489015298374,0
335,335,2506,2506,0,GRAN YOMASA,0.0315956837847,2.69231407192e-05,0.3346677586770611,294.0,102.0,0.0,11.0,0.0,0.0,12.0,878.48318930446,304.77988200358817,0.0,32.86841864744578,0.0,0.0,35.85645670630449,10.20593638533792,0
336,336,2504,2504,0,COMPARTIR,0.021771960781900003,1.257247283e-05,0.1562925476307861,57.0,10.0,0.0,6.0,0.0,0.0,14.0,364.70069023797964,63.98257723473327,0.0,38.38954634083996,0.0,0.0,89.57560812862658,10.74562952660607,5
337,337,2571,2571,0,ANTONIO JOSE DE SUCRE,0.015138115393700002,1.11623129019e-05,0.13875002936547096,40.0,46.0,0.0,5.0,0.0,0.0,6.0,288.28822727409323,331.53146136520724,0.0,36.036028409261654,0.0,0.0,43.24323409111398,8.90190029508218,0
338,338,4209,4209,0,SANTA MATILDE,0.0182835915816,1.48645869704e-05,0.18479796798065165,149.0,90.0,1.0,4.0,0.0,0.0,12.0,806.2859220162004,487.0183421574365,5.411314912860406,21.645259651441624,0.0,0.0,64.93577895432486,13.196360662269388,0
339,339,9141,9141,0,LA CANDELARIA,0.00757216612832,2.77850821933e-06,0.03455277212856772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.941237949855108,1.820022419979462,3
340,340,4301,4301,0,SAN RAFAEL INDUSTRIAL,0.0243407545632,2.68240815074e-05,0.3334910740412025,209.0,62.0,0.0,7.0,0.0,0.0,3.0,626.7034300719492,185.9120223179945,0.0,20.99006703590261,0.0,0.0,8.995743015386832,5.837652360741053,0
341,341,3215,3215,0,SAN FRANCISCO RURAL,0.0315576499997,2.8248165196e-05,0.3511791856212548,121.0,11.0,0.0,5.0,0.0,0.0,10.0,344.5534500740541,31.323040915823103,0.0,14.237745870828684,0.0,0.0,28.47549174165737,4.512562784732447,3
342,342,7306,7306,0,BAQUERO,0.0135484157243,1.07292924206e-05,0.13339720172084052,165.0,125.0,4.0,1.0,0.0,0.0,9.0,1236.9075053410374,937.0511404098769,29.98563649311606,7.496409123279015,0.0,0.0,67.46768210951113,22.497449164922312,1
343,343,5113,5113,0,PAULO VI,0.023290544160700002,3.11162494797e-05,0.3868672776926718,236.0,72.0,0.0,4.0,0.0,0.0,14.0,610.0283316995316,186.11033848460286,0.0,10.339463249144604,0.0,0.0,36.18812137200611,6.549613492769954,3
344,344,8214,8214,0,CHAPINERO NORTE,0.021340388596,2.22310056351e-05,0.2763972875023015,1340.0,405.0,4.0,14.0,1.0,0.0,35.0,4848.093887277537,1465.282107721942,14.471922051574737,50.65172718051158,3.617980512893684,0.0,126.62931795127895,43.483652788079326,2
345,345,2528,2528,0,SANTA LIBRADA NORTE,0.0310638082823,2.33032425618e-05,0.28967417493904674,167.0,81.0,0.0,4.0,0.0,0.0,14.0,576.5097977240814,279.6245126685664,0.0,13.808617909558835,0.0,0.0,48.330162683455924,8.039303664271497,0
346,346,1409,1409,0,LAS LOMAS,0.020647784937,2.12289792912e-05,0.2639065288085541,219.0,94.0,0.0,2.0,0.0,0.0,8.0,829.8392653971412,356.1867166544807,0.0,7.578440779882568,0.0,0.0,30.31376311953027,7.751066523137486,0
347,347,4575,4575,0,LOS LAURELES,0.0277413355918,3.68283815227e-05,0.4578623012476969,113.0,37.0,0.0,5.0,0.0,1.0,7.0,246.79909154361374,80.81032200985582,0.0,10.920313785115653,0.0,2.1840627570231304,15.288439299161913,4.214203352942746,3
348,348,4409,4409,0,ALQUERIA,0.027871147733200003,3.31412603285e-05,0.4120142379253647,458.0,138.0,0.0,15.0,0.0,0.0,13.0,1111.6120702677404,334.9398814343847,0.0,36.40650885156355,0.0,0.0,31.552307671355077,11.293006267094254,0
349,349,5631,5631,0,CIUDAD BACHUE I ETAPA,0.0198395642163,2.11745672355e-05,0.26328695022974563,192.0,49.0,0.0,5.0,0.0,0.0,8.0,729.2423716118849,186.10873025511646,0.0,18.99068676072617,0.0,0.0,30.385098817161868,7.3908357942322755,0
350,350,2610,2610,0,CHAPINERITO,0.011351561010700001,4.90468694239e-06,0.06096730779639245,28.0,33.0,0.0,1.0,0.0,0.0,4.0,459.26252957583955,541.2736955715252,0.0,16.402233199137125,0.0,0.0,65.6089327965485,10.444196020229313,0
351,351,4615,4615,0,OSORIO XII,0.0346314314513,5.97436119455e-05,0.7427816589757609,32.0,7.0,0.0,1.0,0.0,0.0,1.0,43.08130069356526,9.424034526717401,0.0,1.3462906466739144,0.0,0.0,1.3462906466739144,0.41897387128412855,3
352,352,4628,4628,0,BETANIA,0.0171404591548,1.15339053488e-05,0.14339585751559136,124.0,53.0,0.0,5.0,0.0,0.0,5.0,864.7390667231621,369.6062140026419,0.0,34.86851075496621,0.0,0.0,34.86851075496621,10.646992532041159,0
353,353,4624,4624,0,LA VEGA SAN BERNARDINO,0.0032993058048900003,6.27647917742e-07,0.0078031848997757594,3.0,1.0,0.0,0.0,0.0,0.0,0.0,384.45840237442167,128.15280079147388,0.0,0.0,0.0,0.0,0.0,2.183667354113908,3
354,354,4627,4627,0,GALAN,0.027615646029500004,4.23360650149e-05,0.5263612728068056,242.0,44.0,0.0,18.0,0.0,0.0,9.0,459.7602682840672,83.59277605164858,0.0,34.197044748401694,0.0,0.0,17.098522374200847,6.288349164066337,0
355,355,9124,9124,0,PUENTE LARGO,0.032085723522799994,4.78541293031e-05,0.5950079855954684,442.0,269.0,0.0,11.0,0.0,0.0,19.0,742.8471729798013,452.0947726958519,0.0,18.487146838863833,0.0,0.0,31.93234453985571,9.047801449497126,0
356,356,5621,5621,0,FLORIDA BLANCA,0.0312838974615,4.45619896379e-05,0.5540721123412792,487.0,260.0,0.0,16.0,0.0,0.0,13.0,878.9469622322982,469.2529983170381,0.0,28.877107588740802,0.0,0.0,23.4626499158519,10.037533090641716,0
357,357,9108,9108,0,CIUDAD JARDIN NORTE,0.0278014687847,4.44169958442e-05,0.5522914898940166,316.0,250.0,0.0,9.0,0.0,0.0,22.0,572.1616316424496,452.65951870446963,0.0,16.29574267336091,0.0,0.0,39.83403764599333,8.71798216351692,0
358,358,1104,1104,0,MOLINOS DE ORIENTE,0.007289813101520001,2.67845123732e-06,0.03329720087288087,4.0,1.0,0.0,0.0,0.0,0.0,2.0,120.13021801054235,30.032554502635588,0.0,0.0,0.0,0.0,60.065109005271175,4.401169417574174,3
359,359,3108,3108,0,LA CAPUCHINA,0.021162052126799998,2.41274831507e-05,0.2999566564617009,2594.0,685.0,7.0,8.0,0.0,0.0,146.0,8647.916104276244,2283.6632734885225,23.336704984554245,26.670519982347706,0.0,0.0,486.73698967784566,84.41823576492976,2
360,360,1332,1332,0,VILLABEL,0.027282101853800002,1.66955682426e-05,0.20754277665939516,6.0,3.0,0.0,1.0,0.0,0.0,7.0,28.909702840907755,14.454851420453878,0.0,4.818283806817959,0.0,0.0,33.727986647725714,2.7372712523400358,3
361,361,4592,4592,0,SAN MARTIN,0.00852019584336,4.342309576930001e-06,0.05398609269513669,44.0,25.0,0.0,0.0,0.0,0.0,5.0,815.0247184672381,463.0822264018398,0.0,0.0,0.0,0.0,92.61644528036797,11.571258166803986,3
362,362,2611,2611,0,CHARALA,0.025777634540900003,1.70398667909e-05,0.21181197021434706,127.0,39.0,0.0,4.0,0.0,0.0,7.0,599.5883984813511,184.12557118718658,0.0,18.88467396791657,0.0,0.0,33.048179443853996,7.053348756007768,0
363,363,7103,7103,0,LA MAGDALENA,0.017724250632099998,1.82571964386e-05,0.22698377705826356,554.0,64.0,5.0,5.0,0.0,0.0,20.0,2440.7030633638456,281.95847663409046,22.028005987038316,22.028005987038316,0.0,0.0,88.11202394815326,23.751294585348212,1
364,364,101309,101309,1,LA ARBOLEDA RURAL,0.0319887691823,1.44076071549e-05,0.17909969403897733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583482458559481,0.0,0.0,0.0,0.0,0.0,0.0,0.020845497117993845,3
365,365,1407,1407,0,SURAMERICA,0.0204706820611,1.61990291733e-05,0.20137793191212974,268.0,55.0,0.0,3.0,0.0,0.0,6.0,1330.8310272892288,273.11830783920743,0.0,14.89736224577495,0.0,0.0,29.7947244915499,9.747658831643333,0
366,366,2428,2428,0,PRIMAVERA II,0.024493003373699997,2.95961353421e-05,0.3679381055763175,123.0,37.0,0.0,5.0,0.0,0.0,9.0,334.2953560282639,100.56039165077856,0.0,13.589242114970077,0.0,0.0,24.460635806946136,4.569028751710739,3
367,367,2615,2615,0,LA ESPERANZA DE USME,0.0223842370883,1.9982669145e-05,0.2483893572674635,50.0,17.0,0.0,1.0,0.0,0.0,2.0,201.2968693588608,68.44093558201267,0.0,4.0259373871772155,0.0,0.0,8.051874774354431,2.011710437153605,3
368,368,4518,4518,0,TIMIZA A,0.034341139441,5.76105028079e-05,0.7162275865033086,255.0,58.0,0.0,12.0,0.0,1.0,14.0,356.0320836634265,80.97984648030877,0.0,16.75445099592595,0.0,1.396204249660496,19.54685949524694,5.079847278674293,0
369,369,5104,5104,0,EL ROSARIO,0.0248195923653,3.26119919867e-05,0.4054662982053519,217.0,234.0,0.0,5.0,0.0,1.0,4.0,535.1862804885907,577.113316287236,0.0,12.331481117248632,0.0,2.4662962234497265,9.865184893798906,8.08817194974161,0
370,370,7310,7310,0,LA PAZ,0.0212483795658,2.59736628191e-05,0.32293364625664833,290.0,323.0,0.0,6.0,0.0,0.0,3.0,898.0172966229891,1000.2054717559499,0.0,18.579668205992878,0.0,0.0,9.289834102996439,11.411920419478246,0
371,371,5203,5203,0,SAN FERNANDO,0.025282689700000003,2.67765725126e-05,0.3329211750318273,403.0,119.0,0.0,6.0,0.0,0.0,11.0,1210.4967488519562,357.44196802328236,0.0,18.022284102014236,0.0,0.0,33.0408541870261,10.269843691665205,0
372,372,4505,4505,0,PROVIVIENDA OCCIDENTAL,0.0467070649094,7.37054931887e-05,0.916330368063584,607.0,348.0,2.0,22.0,0.0,0.0,31.0,662.4248427810268,379.77569240164297,2.182618921848523,24.008808140333752,0.0,0.0,33.8305932886521,9.476717360950143,0
373,373,2620,2620,0,EL NUEVO PORTAL II,0.0122048804141,8.17583002317e-06,0.10162712348484394,39.0,6.0,0.0,0.0,0.0,0.0,2.0,383.7558189454829,59.03935676084352,0.0,0.0,0.0,0.0,19.679785586947837,3.0150697510933355,3
374,374,2101,2101,0,LA FRAGUITA,0.0194720328799,1.8809980629000002e-05,0.23384478349695836,187.0,66.0,0.0,5.0,0.0,0.0,6.0,799.6757387681147,282.23849603580516,0.0,21.381704245136756,0.0,0.0,25.658045094164105,8.128202942856158,0
375,375,4412,4412,0,REMANSO SUR,0.0336971674441,2.85497298952e-05,0.3549327894585094,317.0,284.0,0.0,8.0,0.0,0.0,15.0,893.1268381363687,800.1514890559266,0.0,22.53947856495568,0.0,0.0,42.2615223092919,12.647336159020405,0
376,376,4625,4625,0,EL REMANSO I,0.0213823382033,1.91185882121e-05,0.2376905103632995,88.0,30.0,0.0,6.0,0.0,0.0,7.0,370.2293367349663,126.21454661419305,0.0,25.24290932283861,0.0,0.0,29.450060876645043,6.1919848322451205,0
377,377,5109,5109,0,CENTRO ADMINISTRATIVO OCC.,0.034984561925,6.06450164424e-05,0.7539896678822355,494.0,225.0,0.0,8.0,0.0,0.0,29.0,655.1813917921712,298.41257723327635,0.0,10.61022496829427,0.0,0.0,38.46206551006673,7.540775980731169,0
378,378,7203,7203,0,CHAPINERO OCCIDENTAL,0.023296450274099996,2.58732608452e-05,0.32167901324178183,686.0,148.0,5.0,11.0,0.0,0.0,22.0,2132.5606326838165,460.0859674011732,15.54344484463423,34.19557865819531,0.0,0.0,68.39115731639062,21.848154940755112,1
379,379,1402,1402,0,GUSTAVO RESTREPO,0.0345502276018,4.21826325705e-05,0.5244000579047348,578.0,272.0,0.0,6.0,0.0,0.0,16.0,1102.211930161538,518.6879671348414,0.0,11.441646333856795,0.0,0.0,30.511056890284788,10.069112800453185,0
380,380,4633,4633,0,SANTA FE BOSA,0.0189211106178,2.05616303647e-05,0.2556370891406941,152.0,38.0,0.0,5.0,0.0,0.0,7.0,594.592907120548,148.648226780137,0.0,19.558977207912765,0.0,0.0,27.38256809107787,6.530565205247836,0
381,381,6518,6518,0,OSORIO III,0.035623313546099995,5.08954782497e-05,0.6327798236855989,274.0,91.0,0.0,10.0,0.0,0.0,8.0,433.0100135053276,143.80989499629493,0.0,15.803285164428013,0.0,0.0,12.642628131542411,4.641701693967044,0
382,382,4551,4551,0,HIPOTECHO SUR,0.035981937335699994,4.48241111834e-05,0.5572750525607978,522.0,346.0,0.0,13.0,0.0,0.0,9.0,936.7008223341393,620.8783228498318,0.0,23.32779825736362,0.0,0.0,16.150014178174814,10.190470070859691,0
383,383,205101,205101,2,VEREDA EL TINTAL URBANO,0.043963455188300006,4.37275856649e-05,0.5436598573176685,159.0,26.0,0.0,4.0,0.0,0.0,7.0,292.462277396166,47.82402020314664,0.0,7.357541569714868,0.0,0.0,12.875697747001018,2.828133008875479,3
384,384,205102,205102,2,VEREDA EL TINTAL,0.0142901492246,8.134413977939999e-06,0.10113632990428724,75.0,46.0,0.0,2.0,0.0,0.0,0.0,741.5732810452785,454.83161237443744,0.0,19.77528749454076,0.0,0.0,0.0,7.164226899071727,0
385,385,5112,5112,0,PARQUE DISTRITAL SALITRE,0.0317810710956,5.02015551279e-05,0.6241623318692866,110.0,1.0,0.0,4.0,0.0,4.0,4.0,176.23620392240593,1.6021473083855085,0.0,6.408589233542034,0.0,6.408589233542034,6.408589233542034,4.271346504569205,4
386,386,2438,2438,0,SIERRA MORENA,0.0275169763381,3.62705485863e-05,0.4509052595085606,130.0,97.0,0.0,4.0,0.0,0.0,16.0,288.3089013902529,215.12279565272718,0.0,8.87104311970009,0.0,0.0,35.48417247880036,5.344458339825712,3
387,387,8533,8533,0,HORIZONTES NORTE,0.0342365569302,3.54799143992e-05,0.44118938978936256,161.0,118.0,0.0,16.0,0.0,0.0,17.0,364.92264711276573,267.45883452985316,0.0,36.265604682013986,0.0,0.0,38.53220497463986,8.53780532172488,0
388,388,1309,1309,0,SAN VICENTE,0.024445599734900004,1.71305959949e-05,0.2129553781885085,60.0,55.0,0.0,4.0,0.0,0.0,3.0,281.74916506164914,258.2700679731784,0.0,18.78327767077661,0.0,0.0,14.087458253082458,5.098372438948406,0
389,389,4206,4206,0,SAN FRANCISCO,0.0327163139397,4.47415800935e-05,0.556246572379148,311.0,295.0,0.0,18.0,0.0,0.0,17.0,559.1045688062535,530.3403466168643,0.0,32.3597499630629,0.0,0.0,30.561986076226074,9.952972549843645,0
390,390,208103,208103,2,BARRANCAS ORIENTAL,0.0020073797117000003,1.10510552527e-07,0.001374156235955088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
391,391,2205,2205,0,SANTA LUCIA,0.03936961478769999,4.23283705306e-05,0.5262106302361838,549.0,297.0,6.0,15.0,0.0,0.0,23.0,1043.3084556911888,564.4127711116266,11.402278204275287,28.505695510688216,0.0,0.0,43.7087331163886,15.3013977002087,0
392,392,2306,2306,0,BRAVO PAEZ,0.020462376404099997,1.56175951902e-05,0.1941554188906182,138.0,70.0,0.0,5.0,0.0,0.0,8.0,710.7707875912822,360.5359067492011,0.0,25.75256476780008,0.0,0.0,41.20410362848013,9.615652228176582,0
393,393,8543,8543,0,SANTA CECILIA PUENTE NORTE,0.0208788893509,2.20450165651e-05,0.2741178758895398,32.0,26.0,0.0,0.0,0.0,0.0,5.0,116.73809997307478,94.84970622812325,0.0,0.0,0.0,0.0,18.240328120792935,2.1367641270260562,3
394,394,201105,201105,2,EL REFUGIO I,0.00558971982482,1.3109525816e-06,0.016299434133186526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.351823126420456,3.8582210543367133,3
395,395,2201,2201,0,OLAYA,0.022419460778900002,2.83021722319e-05,0.3518457457802157,764.0,238.0,1.0,11.0,0.0,1.0,12.0,2171.4061038476816,676.4327915127594,2.8421545861880646,31.26370044806871,0.0,2.8421545861880646,34.10585503425678,18.832874302073584,1
396,396,2203,2203,0,QUIROGA CENTRAL,0.0186029389007,2.04649872475e-05,0.2544149178731762,339.0,63.0,0.0,5.0,0.0,0.0,14.0,1332.4690345752003,247.62698872636466,0.0,19.652935613203546,0.0,0.0,55.02821971696993,11.61014742526922,0
397,397,2105,2105,0,SANTANDER,0.0189480604545,1.64344727705e-05,0.20431243294891308,135.0,145.0,0.0,3.0,0.0,0.0,2.0,660.7527405527779,709.6973880011319,0.0,14.683394234506176,0.0,0.0,9.788929489670783,8.518362558248217,0
398,398,2303,2303,0,CENTENARIO,0.0143064677311,1.11237283098e-05,0.13828825644249249,146.0,134.0,0.0,6.0,0.0,0.0,6.0,1055.7657154403018,968.9904511575372,0.0,43.38763214138226,0.0,0.0,43.38763214138226,16.145364022188645,5
399,399,2310,2310,0,MURILLO TORO,0.019046770634700002,1.76450275508e-05,0.21935978896200192,248.0,60.0,0.0,2.0,0.0,0.0,3.0,1130.5627215157433,273.52323907638953,0.0,9.117441302546316,0.0,0.0,13.676161953819475,7.480205132106928,0
400,400,6411,6411,0,CHARCO URBANO,0.0067544261564,1.6537682072700001e-06,0.020562607334049642,9.0,7.0,0.0,0.0,0.0,0.0,0.0,437.68768492198416,340.423754939321,0.0,0.0,0.0,0.0,0.0,3.6219071728265315,3
401,401,2411,2411,0,ISLA DEL SOL,0.0437071819649,5.12406728533e-05,0.6370205462858457,300.0,92.0,0.0,5.0,0.0,0.0,8.0,470.9424236771527,144.4223432609935,0.0,7.8490403946192115,0.0,0.0,12.558464631390738,4.0818304073862075,3
402,402,2612,2612,0,LA COMUNA,0.0176573377785,1.53977877149e-05,0.1913999481629961,98.0,29.0,0.0,3.0,0.0,0.0,9.0,512.0168575831758,151.51519255012343,0.0,15.673985436219667,0.0,0.0,47.021956308659,7.1322926044659924,0
